"beta0","runtime","actor_name_score","studio_score","crew_member_score","season_autumn","season_spring","season_summer"
-2.03974,0.217696,0.41151,0.202974,0.715051,0.216916,0.234506,0.140229
-2.02474,0.24319,0.364074,0.314759,0.640774,0.0233681,-0.0515782,-0.0346299
-2.02376,0.219547,0.510473,0.284276,0.548214,0.257807,0.14978,0.0391485
-1.89365,0.302711,0.430138,0.0145314,0.623573,0.0451041,-0.0050449,0.029042
-2.03005,0.225506,0.501899,0.259958,0.50956,0.137538,0.130305,-0.0105628
-2.10029,0.256031,0.597247,0.161038,0.557472,0.0463466,0.087336,-0.0235395
-2.09527,0.346124,0.474425,0.0443083,0.607909,0.173575,0.126705,0.00955921
-1.97812,0.344488,0.47898,0.108013,0.591196,0.230168,0.0514751,0.116453
-1.93902,0.300819,0.363333,0.249362,0.53163,0.163445,0.334209,0.167177
-1.98178,0.308106,0.47757,0.0629139,0.607462,0.214816,0.222307,0.143795
-2.06683,0.346062,0.415396,0.210083,0.54467,0.252265,0.13647,0.0846081
-1.95216,0.368777,0.421572,0.149496,0.494748,0.0523415,0.178415,0.18004
-1.94703,0.329253,0.440527,0.0480826,0.560797,0.134249,0.185272,0.0117781
-2.07913,0.222035,0.630699,0.184871,0.501804,0.032604,0.0449695,0.138578
-2.08035,0.315591,0.680159,0.0677208,0.601788,0.0301808,0.00687927,0.027711
-2.09629,0.178901,0.614697,0.147413,0.60638,0.0806533,0.106501,0.138457
-2.10788,0.261172,0.604905,0.0989858,0.489965,0.0407181,0.172414,0.204156
-1.94991,0.244002,0.508288,0.0292195,0.604273,0.0806502,0.192328,0.134675
-2.12684,0.23952,0.475572,0.143165,0.650533,0.0745849,0.171178,0.0338228
-1.97689,0.257091,0.515578,0.220835,0.489489,0.130406,0.195677,0.12165
-2.11747,0.30167,0.437099,0.132336,0.551867,0.193881,0.131536,0.163484
-2.003,0.371454,0.420293,0.130438,0.493262,0.0691,0.159469,0.230785
-2.00385,0.351214,0.420466,0.0660486,0.561372,0.144427,0.153619,0.121294
-2.01886,0.195475,0.536139,-0.0254848,0.545257,0.0753482,0.275689,0.235543
-1.97862,0.462032,0.304837,0.186789,0.502854,0.103786,0.100524,0.151786
-2.06043,0.294298,0.331496,0.241633,0.639235,0.148917,0.194145,0.0502068
-1.8216,0.29512,0.297719,0.273102,0.548597,0.119409,0.0880787,0.17861
-2.00107,0.35616,0.366362,0.0459714,0.706114,0.119029,0.098576,0.166767
-2.12311,0.331378,0.509951,0.186572,0.562309,0.0787563,0.0428259,0.0858082
-1.88118,0.133628,0.458837,0.0630364,0.616366,0.254604,0.239476,0.126627
-2.09063,0.206546,0.519898,0.0968558,0.63223,0.191965,0.225997,0.300959
-2.11,0.260032,0.645566,0.0663181,0.529781,0.126353,0.137661,0.156974
-2.00634,0.174924,0.633293,-0.0223983,0.617774,0.1904,0.253848,0.147988
-2.22976,0.22942,0.706446,0.177994,0.582053,0.236864,0.301117,0.164104
-2.17648,0.279737,0.576982,0.194462,0.735137,0.0901314,0.140443,0.165225
-2.2446,0.284501,0.526791,0.0803499,0.598518,0.148311,0.0376318,0.0791531
-1.97268,0.203347,0.522464,0.113735,0.64659,0.184539,0.130399,0.132555
-1.9908,0.392209,0.422443,0.101668,0.603097,0.160595,0.0652425,-0.0246643
-2.04421,0.231104,0.225329,0.0970172,0.547848,0.180643,0.17012,0.121679
-2.11855,0.264111,0.251661,0.192899,0.634402,0.119906,0.215738,0.00780753
-2.24343,0.260173,0.279575,0.284091,0.641498,0.0370154,0.100079,0.0571249
-1.85332,0.326716,0.251337,0.24142,0.684868,0.124922,0.153198,0.0102008
-2.03462,0.253149,0.311971,0.179632,0.570116,0.139888,0.160169,0.186357
-2.05456,0.290174,0.276484,0.201941,0.632218,0.0994799,0.254686,0.0962628
-2.23091,0.399097,0.426821,0.278316,0.675887,0.0795103,0.257556,0.087746
-2.09113,0.288907,0.50813,0.0398958,0.51935,0.13094,0.219226,0.160506
-2.03614,0.306303,0.596214,0.0494806,0.530142,-0.0248652,0.127583,0.0478357
-2.16367,0.424858,0.567018,0.222114,0.512906,0.141215,-0.0144783,0.00936038
-2.00611,0.428411,0.391826,0.0221056,0.33379,0.0251667,0.119981,-0.0206839
-2.09586,0.211764,0.466629,0.0174063,0.703667,-0.0237408,-0.00951088,0.0716718
-2.16343,0.121871,0.608591,0.333078,0.614387,0.0402114,0.148524,-0.01443
-1.98311,0.131427,0.586137,0.0881447,0.553992,0.148386,0.114373,0.0770216
-2.00068,0.3294,0.512393,0.14813,0.396148,0.204734,0.119276,0.0551967
-2.03959,0.404965,0.502294,0.0149258,0.503434,0.295482,0.172234,0.116679
-2.02694,0.418265,0.335504,0.169076,0.61041,0.260835,0.13261,0.13531
-2.05651,0.167356,0.469156,0.217752,0.605501,0.197341,0.1363,0.0118441
-2.13027,0.187888,0.588607,0.225081,0.472336,0.208139,0.203957,0.00581018
-1.95826,0.284296,0.612828,0.0016515,0.407711,0.0595848,0.179275,0.0848931
-1.99705,0.366079,0.402857,0.237805,0.490738,0.191374,0.144823,0.0752637
-1.94989,0.171087,0.529663,0.165262,0.585756,0.0632548,0.200246,-0.0850357
-2.05597,0.240589,0.558824,0.0925369,0.528635,0.275955,0.309936,0.211101
-1.89612,0.228619,0.557313,0.092752,0.50769,0.198729,0.177886,0.196706
-1.95037,0.216253,0.467567,0.0925442,0.599937,0.200084,0.127683,0.127476
-1.99538,0.435732,0.368185,0.197662,0.530209,0.189535,0.151889,0.148445
-1.88813,0.281698,0.344174,0.193393,0.46081,0.150557,0.313621,0.113819
-1.96137,0.274653,0.404143,0.296083,0.53541,0.2286,0.269103,0.148811
-1.83312,0.268532,0.325607,0.280066,0.479381,0.0232436,0.199875,0.0151692
-1.96995,0.182283,0.403844,0.0699698,0.621415,0.0289091,0.0884006,-0.0606656
-1.95689,0.221234,0.489373,-0.033281,0.639499,0.0729846,0.140578,-0.00722066
-1.92164,0.286452,0.508905,0.198658,0.650381,0.0891815,0.0544825,-0.110739
-2.2627,0.113255,0.424616,0.208707,0.689187,0.192573,0.197115,0.157009
-1.98533,0.109716,0.44813,0.33536,0.722914,0.151469,0.106299,0.0459599
-1.88344,0.305489,0.561953,0.11152,0.49755,0.0168917,0.0540218,-0.100012
-1.96881,0.307437,0.482963,0.108352,0.483066,0.0496231,0.254618,0.0110454
-1.9104,0.353679,0.414241,0.0803188,0.58431,0.259441,0.0650258,0.0769206
-2.01825,0.427818,0.409548,0.0337688,0.555895,0.159647,0.231092,0.109507
-1.89701,0.38558,0.383917,-0.0744927,0.484123,0.0392635,0.157766,0.165123
-1.91365,0.24145,0.442565,0.0649423,0.440029,-0.0349596,0.17088,0.0851668
-2.162,0.273093,0.44253,0.219836,0.658082,0.106639,0.106493,0.0672683
-2.25291,0.275735,0.622332,0.0941694,0.610389,-0.0585174,0.107964,0.032432
-2.02257,0.285246,0.558983,0.240515,0.491922,0.188149,0.118295,0.00416224
-2.07129,0.33788,0.421367,0.261609,0.477815,-0.0125806,0.227697,0.0757702
-2.05961,0.276387,0.63262,0.175153,0.620389,-0.030697,0.0839946,0.0526995
-1.88061,0.315365,0.336513,0.192929,0.675323,-0.0157827,0.122654,0.0708573
-2.05337,0.372124,0.448179,0.198241,0.446236,0.114327,0.163357,0.0559231
-1.93706,0.343635,0.489902,0.216616,0.4906,0.163713,0.197253,0.0167509
-2.18522,0.424358,0.470329,0.230827,0.468757,0.157145,0.143551,0.148296
-2.19453,0.383191,0.467319,0.268221,0.563119,0.137315,0.0691868,0.0779647
-2.08588,0.281157,0.489821,0.176065,0.542958,0.0824094,0.268427,0.0459475
-2.01066,0.255358,0.423697,0.21696,0.579181,0.0412137,0.115557,-0.0155442
-2.00731,0.284535,0.545038,0.178011,0.457792,0.137052,0.129917,0.105817
-1.94184,0.276495,0.570204,0.0416022,0.484303,0.146322,0.0559264,0.0271351
-1.82816,0.292022,0.516866,0.116259,0.496984,0.102956,0.00980358,-0.0191618
-2.10377,0.251139,0.494425,0.248162,0.490116,0.0548887,0.000938313,-0.0390109
-1.93655,0.258922,0.529871,0.224148,0.5406,0.0816082,0.240007,0.0409505
-2.03097,0.272344,0.438787,0.0670179,0.507844,0.0996219,0.0825842,0.130592
-1.99575,0.316494,0.447505,0.232914,0.495847,0.0938856,0.0500722,-0.0433039
-2.05565,0.185263,0.578064,0.107084,0.554879,0.235205,0.166768,0.0857414
-2.03088,0.23121,0.585204,-0.025112,0.622164,0.069874,0.177557,0.122077
-2.02149,0.204532,0.605073,0.0328122,0.617136,0.164865,0.180195,0.0227242
-1.93128,0.308217,0.498987,0.0908278,0.601851,0.0573332,0.0434188,0.0873901
-2.03015,0.361247,0.371927,0.198184,0.634717,0.104462,0.0552537,0.0210449
-2.09097,0.189677,0.48866,0.187931,0.61795,0.192197,0.2075,0.122438
-2.15295,0.196578,0.499202,0.233659,0.640099,0.170051,0.0751839,0.123123
-1.96471,0.172722,0.572716,0.254813,0.516699,0.299705,0.30193,0.148401
-1.99527,0.321427,0.604886,0.077413,0.532552,0.0260341,0.0817413,0.122465
-2.08325,0.212671,0.511494,0.0963384,0.598511,-0.0103082,-0.0679334,0.0317401
-2.1586,0.272455,0.615258,0.244942,0.496018,0.0490116,0.228198,-0.0502623
-2.01183,0.295323,0.487221,0.0695015,0.514177,0.0129639,0.105324,-0.0193274
-2.03491,0.0958055,0.571145,0.246723,0.556352,0.0320401,0.106225,0.119944
-2.03732,0.253235,0.56722,0.138207,0.662339,0.024297,0.232606,0.165125
-2.05408,0.358975,0.377986,0.203752,0.519396,-0.0409434,0.210047,0.183476
-2.11138,0.315462,0.468699,0.122846,0.540909,-0.0188073,0.122171,0.135516
-1.8984,0.157025,0.526165,0.0643694,0.545184,0.241622,0.170055,0.0113959
-2.00524,0.23087,0.623681,0.110841,0.476065,0.0737877,0.100765,0.0316874
-2.01394,0.216987,0.597483,0.0520592,0.5741,0.0873034,0.0708311,0.0834549
-1.89684,0.258385,0.450694,0.164006,0.4145,0.122242,0.108267,0.0849393
-2.04845,0.245962,0.454825,0.124176,0.606144,0.149692,0.0978081,0.112516
-2.04238,0.318955,0.507716,-0.00608309,0.722233,0.0584445,0.169615,0.0854842
-2.13036,0.338925,0.53758,0.154473,0.624304,0.208358,0.192864,0.0754528
-2.10161,0.0766217,0.623829,0.217284,0.647175,0.232196,0.147009,0.119635
-1.99192,0.11304,0.650391,0.196867,0.561166,0.199712,0.1126,0.0189376
-2.07432,0.186884,0.649383,0.180393,0.504595,0.132146,0.110908,0.00429917
-2.17275,0.194281,0.722372,0.158777,0.566603,0.225287,0.165735,-0.0592435
-2.20136,0.27976,0.498738,0.193135,0.584761,0.285849,0.0922947,0.023874
-2.13191,0.23419,0.564206,0.101617,0.581092,0.059436,0.0914507,0.0511608
-1.98996,0.138111,0.462542,0.148754,0.593852,0.164838,0.113818,-0.0343609
-2.06435,0.396276,0.49051,0.135913,0.432834,-0.000603247,0.354075,0.126524
-2.21206,0.238454,0.593154,0.0524441,0.479498,0.0472654,0.251505,0.256938
-1.99712,0.332074,0.488557,0.223299,0.447579,0.111826,0.164386,0.014428
-1.99006,0.353624,0.470046,0.18079,0.413794,0.113423,0.140382,0.247614
-1.97432,0.209961,0.48938,0.211988,0.450862,0.125727,0.155855,0.0654649
-2.05263,0.244297,0.429275,0.258541,0.546231,0.16317,0.161273,0.104014
-1.94128,0.281934,0.434648,0.198943,0.63631,0.0534102,0.0881089,-0.0681674
-1.83481,0.262446,0.523267,-0.0287481,0.409855,0.110777,0.0997001,-0.00577718
-1.89315,0.296344,0.441143,0.18046,0.477603,0.213772,0.11318,0.13605
-2.16434,0.291651,0.525779,0.270916,0.677874,0.174007,0.269944,0.150766
-2.02095,0.457396,0.612083,0.0841624,0.389731,0.272674,0.323355,0.157907
-1.96393,0.294105,0.509726,0.0889181,0.387767,0.20858,0.174285,0.148593
-2.03772,0.159602,0.488752,0.10447,0.652525,0.33876,0.169154,0.136016
-2.15064,0.119389,0.647827,0.234731,0.658898,0.0569812,0.218397,0.181055
-2.06236,0.261657,0.531609,0.108146,0.596976,0.00391105,0.107245,0.0946698
-1.99521,0.192462,0.436739,0.0138598,0.701771,0.0906002,-0.0487632,-0.124702
-2.08934,0.256256,0.500374,0.206546,0.605324,0.0829152,-0.0862203,-0.0590976
-1.95278,0.329121,0.46976,0.119067,0.573548,0.104712,0.00876748,0.0866867
-2.01382,0.296311,0.47417,0.0689702,0.55558,0.128319,0.0607059,0.0237377
-2.08346,0.299941,0.376297,0.127401,0.534372,0.0419395,0.0982848,0.0739295
-1.97204,0.274911,0.509941,0.211933,0.524579,0.116202,0.139579,0.167587
-2.04779,0.227841,0.553082,0.184704,0.535506,0.221985,0.112767,0.0455222
-2.07265,0.245276,0.464978,0.209684,0.507838,0.359741,0.208928,-0.00907502
-2.04414,0.37649,0.477188,0.142963,0.578404,0.405261,0.281111,0.34562
-1.9465,0.35967,0.348339,0.218923,0.530594,0.124553,0.148375,0.239314
-1.94029,0.210951,0.482785,0.148661,0.443027,-0.0195797,0.226766,0.093086
-2.07078,0.339815,0.577135,0.167429,0.495326,0.161223,0.136283,0.107183
-2,0.411774,0.462968,0.0427656,0.432906,0.165625,0.17601,0.123648
-1.97059,0.207298,0.489552,0.128838,0.542914,0.138602,0.133769,-0.0202561
-1.94681,0.221053,0.490916,-0.0041635,0.627746,0.11773,0.125742,0.0485663
-2.17106,0.143234,0.498139,0.273819,0.546366,0.156712,0.164483,0.0641088
-2.03085,0.391459,0.519056,0.204412,0.550474,0.0913642,0.104584,0.145671
-2.08512,0.38184,0.585525,0.157478,0.472425,0.00185565,0.236511,0.141342
-2.07221,0.335647,0.511968,0.160318,0.479252,0.157135,0.213622,0.168871
-2.10208,0.321037,0.33799,0.166899,0.640782,0.094995,0.120056,0.159222
-1.94388,0.327732,0.455658,0.120724,0.510337,0.133743,0.0273264,0.0603687
-2.04992,0.278581,0.508878,0.122002,0.559237,-0.0068497,0.223348,0.0807392
-2.09792,0.390548,0.491403,0.11948,0.541002,0.0843044,-0.00691531,-0.0938471
-2.00745,0.289759,0.410225,0.10822,0.532679,-0.0950175,-0.0278798,-0.00739692
-2.12037,0.348179,0.38269,0.125461,0.532918,0.0368949,0.155487,0.00494475
-2.13157,0.319635,0.441045,0.190512,0.566407,-0.0763679,0.0964823,0.071441
-2.04071,0.294821,0.50605,0.0562395,0.542898,0.184097,0.0149954,0.0033527
-1.97551,0.335049,0.454362,0.202114,0.494723,-0.0230382,0.197837,-0.0222957
-2.17967,0.350672,0.483116,0.232651,0.506426,-0.00640715,0.265172,0.253858
-2.24665,0.327531,0.565004,0.240561,0.553706,0.135004,0.166862,0.106947
-2.06931,0.350661,0.537643,0.0885047,0.497614,0.120402,0.18839,0.160878
-1.91823,0.191573,0.365129,0.142368,0.682221,0.0344087,0.0674119,-0.0575944
-2.12914,0.312376,0.557312,0.253946,0.508899,0.108969,0.143355,0.00307073
-2.04957,0.313743,0.472326,0.110993,0.531169,0.209323,0.191792,0.14242
-2.07251,0.244316,0.529766,0.115355,0.565146,0.0456565,0.0974612,-0.0192717
-2.00559,0.297423,0.494968,0.00706197,0.572079,0.209882,0.153486,0.152589
-2.07573,0.28429,0.525792,0.0341733,0.718336,0.162717,0.251002,0.186894
-2.01809,0.451033,0.445092,0.134443,0.562209,0.217159,0.244377,0.283921
-1.99442,0.344098,0.522232,0.00586998,0.544042,0.106462,0.27392,0.172881
-1.96611,0.347865,0.473189,0.0443773,0.505361,0.26892,0.0986965,0.0505086
-1.90847,0.274465,0.425975,0.0656347,0.660793,0.0741812,0.182157,0.236483
-1.9663,0.340851,0.282824,0.103443,0.504052,0.0738645,0.0766968,0.112976
-2.10476,0.349729,0.44609,0.154401,0.601443,0.0504224,0.0584559,0.098351
-2.12904,0.305662,0.571387,0.167451,0.569025,0.0902831,0.142543,0.0545158
-2.14385,0.264496,0.450688,0.100979,0.719457,0.147061,0.137116,0.0826922
-2.04243,0.194923,0.560302,0.273646,0.543877,0.117566,-0.00597402,0.106402
-1.93625,0.170958,0.583835,0.326546,0.495713,0.117643,-0.0805946,-0.0330557
-2.12026,0.188578,0.397494,0.193621,0.467985,0.143813,0.193102,0.060713
-2.04294,0.29108,0.496022,0.0960849,0.71866,0.189198,0.213361,0.113025
-2.02095,0.365927,0.530742,0.137658,0.585004,0.260636,0.201287,0.153832
-2.03006,0.216197,0.666828,0.134616,0.414093,0.102337,0.133401,0.227167
-2.03194,0.273187,0.531857,0.0640282,0.629514,0.243945,0.242397,0.0316991
-2.07899,0.200382,0.464756,0.211315,0.608395,0.110849,0.20093,0.0891799
-1.98642,0.158669,0.325933,0.197908,0.685895,0.139203,0.221582,0.0470911
-1.95763,0.449494,0.306595,0.181226,0.535358,0.0524584,0.147748,0.0628266
-1.946,0.326585,0.286344,0.125287,0.539879,0.156558,0.233475,0.209869
-1.9249,0.323566,0.42846,0.133019,0.562008,0.117531,0.117811,0.0587284
-1.95068,0.295821,0.440458,0.140751,0.519633,0.0969542,0.0899322,0.00627593
-1.94367,0.259109,0.483164,-0.0284675,0.671478,0.0669824,0.103772,-0.0786445
-2.09201,0.233185,0.51489,0.128789,0.592776,-0.0273793,0.0701501,-0.055504
-1.89931,0.358437,0.431712,0.0914136,0.589932,0.0499978,0.104328,-0.0325438
-2.08807,0.340174,0.338677,0.253285,0.551588,0.186484,0.232844,0.196762
-1.9958,0.2153,0.282026,0.238252,0.654308,0.177093,0.115441,0.122382
-1.92015,0.42014,0.299935,0.260715,0.541754,0.118591,-9.10668e-05,0.0425252
-2.02011,0.348311,0.507534,0.0681267,0.50099,0.169771,0.0417462,0.0789299
-1.83207,0.262337,0.397479,0.0139282,0.6709,0.132839,0.196033,0.127675
-1.95361,0.194759,0.515528,0.190105,0.540712,0.139375,0.142157,0.0349097
-1.98926,0.235191,0.478036,0.151681,0.552727,-0.0751226,0.0333753,0.0298989
-2.00442,0.391676,0.42834,0.191339,0.51401,0.0699462,0.0866933,0.00832896
-2.00493,0.247441,0.420823,0.165469,0.554102,0.288341,0.225387,0.222985
-2.11457,0.211157,0.479135,0.159555,0.65211,0.0488531,0.266917,0.135204
-2.07264,0.236358,0.544854,0.115112,0.539227,0.251691,0.17189,0.172815
-2.24522,0.281334,0.599211,0.197733,0.612897,0.154154,0.0701414,0.115397
-2.24673,0.241802,0.748044,0.333327,0.431249,0.168365,0.218456,0.0193792
-2.07585,0.259564,0.631698,0.130168,0.419855,0.213737,0.257189,0.235684
-1.89836,0.271798,0.458697,-0.0171684,0.49861,0.251672,0.213509,0.180887
-2.00762,0.167411,0.470637,0.110898,0.624729,0.102874,0.275059,0.200932
-2.05838,0.398656,0.298849,0.214968,0.520212,0.121985,0.0238927,0.114344
-2.09168,0.229396,0.389841,0.203798,0.621848,0.121181,0.2366,0.0855135
-2.1145,0.188452,0.549485,0.244382,0.614232,0.118402,0.280454,0.069858
-2.19248,0.403639,0.457565,0.126905,0.480103,0.0983804,0.0426861,0.113303
-2.13906,0.298255,0.543631,0.288,0.49675,0.139713,0.092931,-0.018827
-2.0558,0.19812,0.600745,0.158647,0.597498,0.0747373,0.0285492,-0.0828733
-1.92631,0.252755,0.621068,0.230173,0.468105,0.101226,-0.0744124,-0.0833327
-1.93746,0.312021,0.49932,0.0480031,0.568567,0.110423,-0.00737607,0.0978465
-1.90581,0.266267,0.393538,0.0985227,0.641684,0.104498,0.151129,0.0220072
-2.02582,0.277206,0.478329,0.15679,0.478554,0.0102829,0.228561,0.149251
-2.04088,0.337297,0.479854,0.111288,0.549687,0.0336283,0.259739,0.220279
-2.01917,0.446358,0.315812,0.0612083,0.563898,0.104144,0.113671,-0.00433339
-1.93014,0.350691,0.337316,0.113595,0.510722,0.070428,0.0777708,-0.0789755
-2.06915,0.356679,0.4308,0.079057,0.611,0.0356594,0.116895,0.0204587
-2.08082,0.257931,0.358579,0.244129,0.571298,0.0560004,0.232259,0.140116
-2.11329,0.362192,0.44383,0.072615,0.578156,0.0801817,0.179182,0.160761
-2.0843,0.428882,0.582983,0.00959201,0.52091,0.120095,0.0853432,0.196732
-2.13526,0.373366,0.54906,0.144759,0.537373,0.181848,0.180995,0.268907
-2.14195,0.229642,0.417275,0.134162,0.532308,0.0591732,0.136059,0.16206
-2.02014,0.13049,0.432441,0.200104,0.563219,0.113864,0.169026,0.051056
-2.25372,0.326389,0.517213,0.166394,0.613078,0.194427,0.0972638,0.287705
-2.24981,0.33079,0.529002,0.265137,0.673819,0.130397,0.242122,0.196303
-2.01134,0.138362,0.582026,0.244506,0.559669,0.228144,0.177594,0.0626673
-1.92502,0.14782,0.564131,0.232779,0.531958,0.0972368,0.0714538,0.0182661
-2.14082,0.223334,0.567048,0.129806,0.591927,0.212125,0.343881,0.178027
-2.0984,0.180223,0.438665,0.0433778,0.717106,0.164707,0.166853,0.126569
-1.97619,0.230562,0.406238,0.172829,0.855082,0.284992,0.302864,0.0315392
-1.98773,0.299416,0.509935,0.0542452,0.629542,0.195837,0.294728,0.151051
-2.17361,0.265849,0.4817,0.25971,0.576258,0.263357,0.254572,0.0907282
-1.91852,0.125682,0.453193,0.0861002,0.522952,0.123175,0.161161,0.00709125
-2.04807,0.208161,0.532367,0.0916833,0.596267,0.0970485,0.253711,0.0198245
-2.12255,0.147597,0.581564,0.195056,0.578064,0.0830914,0.241656,0.117973
-2.03899,0.368845,0.514744,0.101082,0.456465,0.209467,-0.0106339,-0.0307354
-2.04342,0.356412,0.42735,0.243922,0.590608,0.074626,0.157366,0.118347
-1.99851,0.219324,0.442876,0.136466,0.607185,0.172231,0.233608,0.111387
-2.0716,0.343413,0.422434,0.186409,0.496577,0.11176,0.238952,0.00199847
-2.25277,0.242535,0.477484,0.255441,0.654512,0.178515,0.131625,0.0698509
-1.95076,0.229322,0.469039,0.227924,0.512524,0.0746433,0.0875005,-0.0341432
-2.0481,0.312208,0.514552,0.161021,0.610801,0.29669,0.268874,0.202956
-2.13418,0.223039,0.562008,0.18624,0.575575,0.185124,0.11459,0.158463
-2.18744,0.141067,0.704939,0.189333,0.573223,0.0716903,0.194874,0.115052
-2.06563,0.19797,0.515563,0.208169,0.568276,-0.0209293,0.00938127,-0.150699
-2.14376,0.266761,0.70995,0.170978,0.536542,0.0732152,0.0615644,-0.0448046
-2.05508,0.238814,0.744611,-0.010864,0.659652,-0.000396739,-0.000867686,0.112766
-2.01068,0.273845,0.553432,-0.0537147,0.595798,-0.0115046,0.278712,0.0748609
-2.07532,0.266302,0.468243,-0.0688219,0.623898,-0.0174474,0.270016,0.183532
-1.94773,0.206347,0.535147,0.261249,0.538321,0.0463066,0.159062,0.194629
-2.07335,0.174083,0.548794,0.131745,0.544479,0.144152,0.15753,0.112311
-2.14666,0.331122,0.488417,0.0421677,0.606726,0.276182,0.143557,0.0274866
-1.94244,0.335717,0.455309,0.125585,0.582228,0.146882,0.137192,0.101676
-2.01093,0.301905,0.463818,0.277757,0.561683,0.168082,0.295114,0.103485
-2.04689,0.250285,0.542508,0.0212983,0.475132,0.0206639,0.191754,0.179439
-2.13552,0.409806,0.668007,0.104964,0.459972,0.0478479,0.0422009,0.107248
-1.95509,0.093633,0.524671,0.158157,0.680181,0.130484,0.0781285,0.0875639
-2.09669,0.339057,0.536382,0.0275398,0.498978,-0.0204353,0.159478,0.136703
-2.13171,0.205698,0.371648,0.19137,0.678093,0.194518,0.177209,0.251812
-2.11025,0.221495,0.517199,0.15963,0.645923,0.238608,0.21936,-0.0361444
-2.01001,0.307763,0.430374,0.130049,0.59231,0.188805,0.233892,0.157933
-2.16854,0.301161,0.464781,0.142959,0.663469,0.126434,0.169696,0.137595
-1.98901,0.266516,0.397045,0.108955,0.70567,0.144554,0.194902,0.102924
-1.85679,0.325831,0.478502,0.0297173,0.550075,0.0843291,0.122679,-0.00803771
-1.84188,0.187224,0.585879,0.132409,0.448943,0.118407,0.129133,0.0362636
-1.82746,0.222099,0.528637,0.167901,0.497285,0.097673,0.146188,0.0963089
-1.93538,0.221682,0.575199,0.203932,0.405497,0.0363489,0.197664,0.000595129
-2.05242,0.278722,0.450154,0.228982,0.458051,0.100112,0.0596727,-0.00593848
-1.92221,0.330448,0.518211,0.0709895,0.524855,-0.088559,0.0166967,0.0558156
-1.95446,0.31224,0.518887,0.0681374,0.42121,0.132418,0.0998909,0.086245
-1.98277,0.366876,0.604761,0.0868376,0.449365,0.110865,0.230606,0.087931
-1.94442,0.163532,0.554629,0.0615904,0.536112,0.205623,0.134595,0.191437
-2.08882,0.502109,0.413066,0.151866,0.592261,0.273062,0.223041,0.193547
