"beta0","beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]","beta[7]","zbeta0","zbeta[1]","zbeta[2]","zbeta[3]","zbeta[4]","zbeta[5]","zbeta[6]","zbeta[7]","guess"
-4.75779,0.0117702,0.000866242,0.000119549,0.000515332,0.157083,0.0545078,0.0990296,-2.0673,0.249446,0.455236,0.0856693,0.662424,0.0472057,0.0226698,0.0476858,0.0220161
-4.354,0.00969534,0.000715892,0.000193657,0.000478972,0.142802,0.346638,-0.0342119,-1.97426,0.205473,0.376223,0.138775,0.615685,0.0429141,0.144167,-0.0164741,0.0150529
-4.68271,0.013457,0.000584447,0.000115464,0.000526931,0.224168,0.213252,0.067965,-1.98377,0.285194,0.307144,0.0827423,0.677333,0.0673657,0.0886918,0.0327272,0.000812142
-4.23302,0.00966783,0.000594804,0.000109353,0.000527958,0.227956,0.178681,-0.0728856,-1.9999,0.20489,0.312587,0.0783626,0.678653,0.0685042,0.0743137,-0.0350966,0.0109852
-4.64779,0.0135479,0.000673113,0.000135015,0.000523585,-0.0540651,0.103674,-0.153877,-1.99329,0.287121,0.353741,0.0967523,0.673032,-0.0162474,0.0431181,-0.0740963,0.0147686
-3.80244,0.00842489,0.000566869,3.5868e-05,0.000489495,0.0622842,-0.149828,-0.042984,-1.90497,0.178549,0.297906,0.0257032,0.629212,0.0187173,-0.0623136,-0.0206981,0.00339146
-3.87801,0.00962015,0.000553704,0.000116006,0.000454538,-0.41206,-0.0119776,-0.16048,-1.89962,0.20388,0.290988,0.0831305,0.584277,-0.12383,-0.00498151,-0.0772758,0.00175137
-4.32593,0.00997022,0.00100507,0.000143763,0.000430309,-0.229636,-0.102557,-0.0413593,-1.9291,0.211299,0.528192,0.103021,0.553132,-0.0690089,-0.0426537,-0.0199158,0.000547871
-4.55965,0.0119111,0.000807136,0.000119992,0.000414803,0.200833,0.255904,0.0296427,-1.99073,0.252432,0.424174,0.0859867,0.5332,0.0603532,0.106431,0.0142739,0.00889803
-4.45615,0.00908597,0.000906924,0.000116049,0.000532806,0.4418,0.225679,-0.0256248,-1.98748,0.192559,0.476616,0.0831615,0.684885,0.132767,0.0938599,-0.0123391,0.0161729
-4.40249,0.00847911,0.000946342,0.000163744,0.00050157,-0.058978,0.0561979,-0.0249548,-2.05677,0.179698,0.497331,0.117339,0.644733,-0.0177237,0.0233727,-0.0120165,0.00714539
-3.99797,0.00677249,0.000731381,-0.000105098,0.000649526,0.0943229,0.152606,-0.103703,-2.02921,0.143529,0.384363,-0.0753139,0.83492,0.0283454,0.0634688,-0.0499363,0.0112127
-4.29574,0.00596353,0.00096711,0.000122362,0.000561527,-0.375501,0.105299,0.179698,-2.11604,0.126385,0.508245,0.0876853,0.721805,-0.112843,0.0437938,0.0865299,0.014714
-4.80564,0.0133796,0.000691275,0.000120437,0.000549545,0.315336,0.230577,0.141562,-1.96361,0.283555,0.363286,0.0863056,0.706402,0.0947632,0.0958969,0.0681664,0.0218172
-4.56555,0.0124659,0.000801423,1.46659e-05,0.000452412,0.223002,0.136082,0.132875,-1.9647,0.26419,0.421172,0.0105097,0.581544,0.0670153,0.0565965,0.0639834,0.0138338
-4.24188,0.00851669,0.00084198,0.000127096,0.000489928,0.194089,0.293209,-0.114446,-1.96796,0.180494,0.442486,0.0910775,0.629769,0.0583264,0.121946,-0.0551094,0.0237311
-4.5545,0.0108958,0.000753266,0.000120651,0.000521136,0.035665,0.111995,-0.00670806,-2.07592,0.230915,0.395864,0.0864592,0.669884,0.0107179,0.0465786,-0.00323013,0.0099562
-4.07326,0.00677253,0.00091023,6.56719e-05,0.000499575,-0.0487494,-0.171817,-0.141659,-2.11011,0.14353,0.478353,0.0470608,0.642169,-0.0146499,-0.0714589,-0.068213,0.0135635
-3.90652,0.00504069,0.000956483,7.44749e-05,0.000480156,-0.0980628,0.313796,-0.0119076,-1.96129,0.106827,0.50266,0.0533691,0.617208,-0.0294693,0.130508,-0.00573387,0.003096
-4.38642,0.0115221,0.000718088,0.000191768,0.000431346,-0.0112742,0.118684,0.0842925,-1.88579,0.244188,0.377377,0.137422,0.554466,-0.00338806,0.0493605,0.0405894,0.00457695
-3.90371,0.00777573,0.000596872,3.76563e-05,0.000518681,0.181984,-0.0824415,0.0515348,-1.95729,0.164791,0.313674,0.0269847,0.666729,0.0546888,-0.0342875,0.0248156,0.00354155
-3.95489,0.00616173,0.000724146,0.000170927,0.00054344,0.411552,0.0662001,0.0379933,-1.90476,0.130586,0.380561,0.122487,0.698555,0.123677,0.0275327,0.0182949,0.00938762
-4.43827,0.0132947,0.000650774,4.08395e-05,0.000478654,0.231999,0.109537,0.0082844,-1.86294,0.281755,0.342001,0.0292658,0.615277,0.0697191,0.0455566,0.00398919,0.00718075
-4.11568,0.00794607,0.000813298,8.3652e-05,0.000473713,-0.00758243,0.0864905,-0.00435547,-2.00361,0.168401,0.427413,0.0599455,0.608926,-0.00227863,0.0359714,-0.00209729,0.0139603
-3.99016,0.00559223,0.000897417,0.000117307,0.000522976,0.306825,0.147746,-0.119598,-1.98376,0.118516,0.47162,0.0840626,0.672249,0.0922054,0.0614475,-0.0575899,0.00113055
-3.98003,0.00773963,0.000870327,-9.6507e-05,0.000520002,-0.235273,0.0458661,-0.0856277,-1.99274,0.164026,0.457383,-0.0691574,0.668426,-0.070703,0.0190757,-0.0412324,0.000456632
-4.33723,0.00940694,0.000888655,6.221e-05,0.000571532,-0.312168,-0.125722,-0.27492,-2.08905,0.199361,0.467015,0.04458,0.734665,-0.0938111,-0.0522878,-0.132383,0.0419925
-4.55501,0.00745898,0.000970473,0.000172601,0.000560767,0.445979,0.112571,-0.0684148,-2.1793,0.158078,0.510013,0.123686,0.720827,0.134023,0.0468184,-0.0329438,0.0402634
-4.98237,0.0117278,0.00109339,0.00011762,0.000533013,-0.0507878,-0.0390113,0.00754357,-2.17879,0.248547,0.574609,0.0842872,0.685151,-0.0152625,-0.0162248,0.00363246,0.0352509
-4.88633,0.0137715,0.000725982,2.81404e-05,0.000553261,-0.0196328,0.158944,-0.0182644,-2.14937,0.29186,0.381525,0.0201655,0.711179,-0.00589995,0.0661049,-0.00879488,0.0400635
-4.72696,0.0123681,0.000676456,6.67907e-05,0.000594978,0.156408,0.0330861,0.0794292,-2.07737,0.262117,0.355498,0.0478625,0.764803,0.0470029,0.0137605,0.0382476,0.0323231
-4.35223,0.00936981,0.0010279,0.000114887,0.000481007,-0.0514493,-0.118253,-0.198536,-2.0098,0.198574,0.540194,0.0823287,0.618301,-0.0154613,-0.0491815,-0.0956009,0.00279301
-4.06058,0.00661122,0.00107227,8.1594e-05,0.000439969,-0.430151,-0.152357,-0.0328914,-2.04166,0.140112,0.56351,0.0584707,0.565549,-0.129267,-0.0633655,-0.0158382,0.00355745
-4.09053,0.00839227,0.000749409,0.000207973,0.000481366,0.196857,-0.123672,-0.257862,-1.99376,0.177857,0.393837,0.149035,0.618763,0.0591583,-0.0514353,-0.124168,0.00952008
-4.42657,0.010263,0.000755522,8.48588e-05,0.000493453,-0.121614,0.320623,0.00481541,-2.03945,0.217503,0.39705,0.0608102,0.634299,-0.0365468,0.133347,0.00231877,0.021414
-4.76797,0.0114835,0.000818136,7.378e-06,0.000557859,0.138719,0.347245,0.155358,-2.09842,0.243369,0.429955,0.00528711,0.717089,0.041687,0.144419,0.0748096,0.0241515
-4.13961,0.00728573,0.000816009,-1.0942e-07,0.00053107,0.43331,0.324405,0.0173703,-1.99008,0.154407,0.428837,-7.84109e-05,0.682654,0.130216,0.13492,0.00836432,0.0147275
-4.85483,0.013269,0.000883707,-1.60085e-06,0.000504455,0.506645,0.223916,0.160659,-1.99812,0.28121,0.464414,-0.00114718,0.648442,0.152254,0.0931267,0.0773621,0.0056686
-3.76689,0.00757116,0.000748043,4.59156e-05,0.000492542,-0.225161,-0.347156,-0.0844587,-1.90016,0.160456,0.393119,0.0329034,0.633129,-0.0676643,-0.144382,-0.0406695,0.000359001
-3.8706,0.00776962,0.000699179,0.00017537,0.000519857,-0.333637,-0.403949,-0.226513,-1.96461,0.164662,0.367439,0.125671,0.66824,-0.100263,-0.168003,-0.109073,0.00450274
-4.24761,0.00977536,0.000757266,9.72558e-05,0.000508647,-0.0561841,-0.128978,-0.163137,-2.03985,0.207169,0.397966,0.069694,0.653831,-0.0168841,-0.0536418,-0.0785555,0.00746431
-4.76792,0.013501,0.00081507,0.000233839,0.000478049,-0.173473,-0.207523,-0.106685,-2.0507,0.286126,0.428344,0.16757,0.614499,-0.0521311,-0.0863091,-0.0513721,0.0212342
-4.33118,0.0119142,0.000857368,-3.70883e-05,0.000513452,0.0666393,-0.22763,-0.426386,-2.01743,0.252499,0.450573,-0.0265777,0.660007,0.0200261,-0.0946716,-0.205318,0.00468417
-4.49398,0.0106738,0.000801694,8.96205e-05,0.00049952,0.168154,-0.0103811,0.0757188,-2.0349,0.22621,0.421314,0.0642225,0.642099,0.0505327,-0.00431751,0.0364609,0.00440715
-4.50878,0.011519,0.000764744,1.74977e-05,0.00053071,-0.180381,0.174494,-0.0634921,-2.0501,0.244122,0.401896,0.0125389,0.68219,-0.0542071,0.0725722,-0.0305734,0.0172245
-4.24337,0.00872967,0.000891221,6.50515e-05,0.00048634,0.0790518,-0.0237203,0.0348443,-1.98773,0.185008,0.468363,0.0466162,0.625156,0.0237562,-0.0098653,0.0167786,0.0065335
-4.24531,0.0100105,0.000929402,0.000103557,0.000399408,0.409727,0.0828303,-0.230752,-1.93212,0.212153,0.488429,0.0742095,0.513411,0.123129,0.0344492,-0.111114,0.00171268
-4.42872,0.0110827,0.00082431,6.89566e-05,0.000475223,0.0682093,0.185499,-0.165419,-2.00623,0.234876,0.4332,0.0494147,0.610867,0.0204979,0.0771492,-0.0796544,0.0226814
-4.34513,0.0108111,0.000802382,5.21908e-05,0.000489156,-0.126236,-0.113628,0.0802829,-1.96202,0.22912,0.421676,0.0374002,0.628776,-0.0379358,-0.0472578,0.0386587,0.00594691
-3.8306,0.00868135,0.000749279,7.06731e-05,0.000485702,-0.192948,-0.00878147,-0.206575,-1.7974,0.183984,0.393768,0.0506447,0.624336,-0.0579835,-0.00365222,-0.0994722,0.00808347
-4.39189,0.00958596,0.00076551,0.000203337,0.000548544,0.366675,-0.0719498,-0.00740685,-1.95933,0.203155,0.402298,0.145712,0.705115,0.110191,-0.029924,-0.00356663,0.00614833
-4.01002,0.00988559,0.000702188,-8.30061e-05,0.00051508,0.172118,-0.10173,0.0871079,-1.84256,0.209506,0.369021,-0.0594826,0.6621,0.0517241,-0.0423097,0.0419451,0.00184088
-4.87929,0.0120436,0.000848175,0.000164636,0.000502688,-0.0502536,0.441234,0.222766,-2.04266,0.25524,0.445741,0.117979,0.646171,-0.0151019,0.18351,0.107269,0.0118017
-4.18502,0.00915446,0.000809581,9.16352e-05,0.000506431,-0.072698,-0.018149,0.143047,-1.87674,0.194011,0.425459,0.0656662,0.650982,-0.0218468,-0.0075482,0.0688814,0.0107698
-4.28754,0.0103794,0.000951551,7.41488e-05,0.000398978,0.0513639,0.0202439,-0.0562053,-1.92648,0.219971,0.500069,0.0531354,0.512858,0.0154356,0.00841943,-0.0270646,0.00873048
-4.04212,0.00680084,0.000914259,-2.68689e-05,0.000527048,0.141929,-0.0125032,-0.0239159,-2.01439,0.14413,0.480471,-0.0192544,0.677483,0.0426517,-0.0052001,-0.0115162,0.00643775
-4.25824,0.00992907,0.000893858,5.48023e-05,0.000455084,-0.152419,0.228131,-0.224376,-1.97602,0.210427,0.469749,0.0392716,0.584979,-0.0458041,0.0948798,-0.108044,0.00416589
-4.06499,0.00780632,0.000867202,9.09281e-05,0.000469135,-0.0224608,0.109336,0.00458255,-1.9197,0.165439,0.455741,0.0651595,0.60304,-0.0067498,0.0454727,0.00220664,0.00292085
-4.09777,0.00842293,0.000687215,9.18648e-05,0.000535663,0.154608,-0.0995606,-0.0343664,-1.9888,0.178507,0.361152,0.0658308,0.688558,0.0464619,-0.0414073,-0.0165485,0.00503745
-4.06008,0.0092677,0.000654584,4.16605e-05,0.000576442,-0.275499,0.0594011,-0.394894,-2.0152,0.196411,0.344003,0.0298541,0.740976,-0.0827914,0.0247049,-0.190154,0.0039911
-4.06261,0.00775813,0.000604715,5.255e-05,0.00057258,0.194977,0.0142489,0.0526327,-2.01541,0.164418,0.317796,0.0376576,0.736012,0.0585934,0.00592613,0.0253442,0.00741623
-4.10849,0.00838115,0.000792138,-3.80323e-05,0.000544289,-0.158009,0.167016,0.0301258,-1.96171,0.177622,0.416292,-0.0272541,0.699645,-0.0474841,0.0694621,0.0145065,0.00443703
-4.18064,0.0082688,0.000929899,0.000141615,0.000480643,-0.127796,0.189292,-0.13785,-1.9299,0.175241,0.48869,0.101482,0.617834,-0.0384047,0.0787268,-0.0663792,0.003181
-4.08921,0.00908176,0.000879945,6.69814e-05,0.000426386,-0.131482,0.0112719,-0.0292846,-1.90831,0.19247,0.462437,0.0479992,0.54809,-0.0395123,0.00468797,-0.0141014,0.00225112
-4.49988,0.0117201,0.000839107,3.60689e-05,0.000502451,0.121261,-0.00427896,-0.0698284,-1.99259,0.248385,0.440976,0.0258472,0.645867,0.0364408,-0.00177962,-0.0336245,0.00203304
-4.2009,0.0101346,0.000567844,0.000193173,0.000533616,0.17674,0.0952031,-0.0219798,-1.87221,0.214783,0.298419,0.138429,0.685927,0.053113,0.039595,-0.0105839,0.00200077
-4.4293,0.00865475,0.000931692,0.000210442,0.00048149,0.144408,0.148738,0.0308346,-2.00177,0.18342,0.489632,0.150804,0.618922,0.0433966,0.0618601,0.0148478,0.00631012
-4.54163,0.0124347,0.00081284,-1.74232e-06,0.000506562,0.394962,-0.0721758,0.0481328,-1.94559,0.263528,0.427172,-0.00124856,0.65115,0.118692,-0.0300179,0.0231774,0.00776373
-4.07138,0.00896781,0.000627236,0.000177039,0.000501366,-0.0177713,-0.183596,-0.0952385,-1.98172,0.190055,0.329632,0.126867,0.644471,-0.00534052,-0.0763578,-0.0458603,0.011017
-4.38111,0.00875398,0.000912208,0.000152411,0.000469672,-0.346439,0.0116774,-0.216698,-2.18582,0.185523,0.479392,0.109218,0.60373,-0.10411,0.00485664,-0.104347,0.0390017
-4.20916,0.0104795,0.00086301,7.72024e-05,0.000511795,-0.150091,-0.359897,-0.165274,-1.91725,0.222092,0.453538,0.0553236,0.657877,-0.0451046,-0.149681,-0.0795843,0.0326793
-4.57235,0.0109933,0.000841573,0.000136537,0.000514288,-0.0366571,-0.00608291,-0.124811,-2.08796,0.232981,0.442272,0.0978428,0.661081,-0.011016,-0.00252988,-0.0601003,0.0267679
-4.29952,0.00933899,0.0007477,5.0822e-05,0.000575892,0.0045521,0.0361237,-0.108826,-2.04189,0.197921,0.392939,0.0364193,0.740269,0.00136797,0.0150239,-0.052403,0.0304858
-3.83751,0.00646896,0.00069717,9.69168e-05,0.000584883,0.124605,-0.0905433,-0.0978239,-1.89675,0.137097,0.366384,0.0694511,0.751827,0.0374456,-0.037657,-0.0471052,0.0100012
-4.55993,0.0125641,0.00069311,9.78788e-05,0.00054389,0.196764,0.219226,-0.120106,-1.93878,0.266271,0.36425,0.0701404,0.699132,0.0591305,0.0911761,-0.0578346,0.00351256
-4.66993,0.0139812,0.000697905,3.47645e-05,0.000535085,0.388854,0.092227,-0.0413399,-1.92983,0.296304,0.36677,0.0249124,0.687815,0.116856,0.0383572,-0.0199064,0.00166817
-4.63132,0.012413,0.00082664,0.000118565,0.000474785,0.0743414,0.05391,-0.0540307,-2.0131,0.26307,0.434424,0.0849639,0.610303,0.0223407,0.0224212,-0.0260174,0.014337
-4.30755,0.00717672,0.000986939,0.000150999,0.000508375,0.3907,0.062581,-0.0355366,-2.03144,0.152096,0.518666,0.108207,0.653481,0.117411,0.0260275,-0.017112,0.00962932
-3.90201,0.00734496,0.000807975,-2.74982e-05,0.000549252,-0.0819197,-0.282571,-0.289208,-2.0508,0.155662,0.424615,-0.0197053,0.706026,-0.0246181,-0.117521,-0.139262,0.0155439
-4.62412,0.0126268,0.000821703,1.74848e-05,0.000556192,-0.0319834,-0.123605,-0.187666,-2.06892,0.267599,0.431829,0.0125297,0.714947,-0.00961146,-0.0514075,-0.0903668,0.00645647
-4.8355,0.013711,0.000779711,0.000112635,0.000566026,0.106152,0.0493748,-0.107105,-2.02884,0.290578,0.409762,0.0807146,0.727587,0.0319001,0.020535,-0.0515741,0.0122642
-4.26207,0.0114161,0.000782134,3.03208e-05,0.000524807,0.104925,0.105124,-0.185514,-1.82959,0.241942,0.411035,0.021728,0.674603,0.0315316,0.0437212,-0.0893307,0.00511461
-4.26806,0.0102625,0.000597952,0.000163994,0.000536071,-0.0612745,0.177361,0.0208931,-1.9119,0.217492,0.314242,0.117519,0.689083,-0.0184139,0.0737644,0.0100607,0.00145356
-4.90757,0.0127164,0.000960973,0.000141067,0.000527327,0.352181,0.0983482,-0.0290925,-2.02898,0.2695,0.50502,0.101089,0.677842,0.105836,0.0409031,-0.0140089,0.00702048
-4.71549,0.0128912,0.000733832,5.81563e-05,0.000479477,0.123432,0.220615,0.109083,-2.05562,0.273203,0.385651,0.0416751,0.616334,0.0370931,0.0917539,0.0525266,0.0148986
-4.5358,0.0109543,0.000801859,0.000211111,0.000449566,0.140424,0.0259749,-0.11462,-2.07496,0.232154,0.421401,0.151283,0.577885,0.0421994,0.010803,-0.0551928,0.000214845
-3.93643,0.00657739,0.00093735,9.1046e-05,0.000464442,-0.00395968,0.0590055,-0.24469,-1.97658,0.139395,0.492605,0.065244,0.597009,-0.00118994,0.0245404,-0.117826,0.00536748
-3.86604,0.00671251,0.000742556,-1.98497e-05,0.000532739,0.0452532,0.167303,0.0737656,-1.90145,0.142258,0.390235,-0.0142244,0.6848,0.0135993,0.0695816,0.0355204,0.0191605
-4.48545,0.011132,0.000920101,6.42362e-05,0.00051167,-0.0489682,-0.081481,-0.0727454,-1.98321,0.23592,0.483541,0.046032,0.657716,-0.0147157,-0.033888,-0.0350291,0.013064
-4.17853,0.00886939,0.000843346,0.000108704,0.000466027,-0.00685926,0.00479705,-0.180415,-2.01524,0.187969,0.443203,0.0778979,0.599045,-0.00206131,0.0019951,-0.0868751,0.00442621
-3.99449,0.00833118,0.000854939,3.35959e-05,0.000482051,0.0398088,-0.084559,0.0936289,-1.8349,0.176563,0.449296,0.024075,0.619643,0.0119631,-0.0351681,0.0450852,0.000722393
-4.17667,0.00776948,0.00072374,7.17552e-05,0.000529227,0.55265,0.104543,0.0578781,-2.01451,0.164659,0.380347,0.0514201,0.680284,0.166079,0.0434795,0.0278701,0.000122314
-4.1274,0.00882687,0.000782316,9.31311e-06,0.000566898,-0.236392,0.0670616,-0.0941365,-1.95294,0.187068,0.411131,0.00667382,0.728709,-0.0710393,0.027891,-0.0453296,0.0254176
-4.44045,0.0113393,0.000587796,1.96109e-05,0.000579863,0.275965,0.19932,0.0676896,-1.97928,0.240313,0.308905,0.0140532,0.745374,0.0829315,0.0828972,0.0325946,0.036532
-4.72496,0.0132989,0.000548615,7.20216e-05,0.000517721,0.337047,0.427304,0.0623207,-2.05757,0.281845,0.288314,0.051611,0.665495,0.101288,0.177716,0.0300093,0.0137517
-4.39898,0.00878101,0.000772633,0.000169474,0.000518308,0.4621,0.339488,0.0776884,-1.97699,0.186096,0.406042,0.121446,0.666249,0.138868,0.141193,0.0374093,0.00376274
-4.23955,0.0113695,0.000587054,6.53761e-05,0.000457726,-0.0724132,0.00819238,0.025466,-1.97423,0.240955,0.308515,0.0468488,0.588375,-0.0217612,0.00340722,0.0122627,0.000519716
-4.46629,0.0105366,0.000790166,9.05756e-05,0.000567114,0.111441,0.237325,-0.0039432,-1.93203,0.223303,0.415256,0.0649069,0.728986,0.0334898,0.0987035,-0.00189877,0.0172934
-3.85152,0.00740026,0.000632087,0.000133964,0.000565697,-0.012409,-0.141161,-0.131103,-1.89035,0.156834,0.332181,0.0959994,0.727164,-0.00372909,-0.058709,-0.06313,0.00608672
-4.14623,0.00806854,0.00079386,0.000174145,0.00053621,0.0479308,0.00130739,-0.104175,-1.94434,0.170997,0.417197,0.124793,0.689261,0.0144039,0.000543745,-0.0501634,0.000714416
-4.02571,0.00921756,0.000821534,4.03087e-05,0.000502169,0.109663,-0.218109,-0.121333,-1.86827,0.195348,0.43174,0.0288854,0.645503,0.0329554,-0.0907115,-0.0584256,0.00163028
-4.31037,0.00835494,0.000948799,4.62168e-05,0.000539548,0.151765,0.00355244,-0.0722065,-2.03019,0.177066,0.498623,0.0331192,0.693551,0.0456076,0.00147746,-0.0347696,0.0202524
-4.08215,0.00762766,0.00063552,3.03293e-05,0.000632025,0.021411,0.126073,0.0341048,-1.97337,0.161653,0.333985,0.0217341,0.812425,0.00643431,0.0524339,0.0164225,0.0185671
-4.25636,0.00698746,0.000868779,0.000196127,0.000502483,0.425996,0.250323,0.0597588,-1.98342,0.148085,0.456569,0.140546,0.645907,0.128018,0.104109,0.0287757,0.0162818
-4.6821,0.0113384,0.000798708,0.000221405,0.000484096,0.298542,-0.0918372,0.0651161,-2.07901,0.240295,0.419745,0.15866,0.622272,0.0897163,-0.0381951,0.0313554,0.00708165
-4.78846,0.0113343,0.0011249,6.67597e-05,0.000473007,0.149631,0.104891,0.105654,-2.0236,0.240207,0.591167,0.0478404,0.608018,0.0449663,0.0436241,0.0508756,0.00931567
-5.24465,0.0173544,0.000861256,6.8122e-06,0.000493516,-0.0204811,0.274079,0.205978,-1.99277,0.367793,0.452616,0.00488166,0.634381,-0.00615487,0.11399,0.0991849,0.0144798
-4.64436,0.0131153,0.000817385,0.000125945,0.000477828,-0.0838774,-0.0276855,-0.162682,-2.02148,0.277953,0.42956,0.090253,0.614215,-0.0252064,-0.0115144,-0.0783364,0.00921373
-4.62513,0.0118239,0.000847054,0.000127966,0.000490032,-0.257914,0.0978938,0.0630829,-2.01133,0.250584,0.445152,0.091701,0.629902,-0.0775068,0.0407141,0.0303763,0.00251411
-3.93072,0.00762968,0.000736821,0.000139554,0.00044672,0.139629,0.144347,-0.0754815,-1.89822,0.161696,0.387221,0.100005,0.574228,0.0419606,0.0600341,-0.0363467,0.00151189
-4.04801,0.00851246,0.00067979,9.74865e-05,0.000465443,0.287626,0.124507,0.020478,-1.92841,0.180405,0.35725,0.0698593,0.598295,0.0864358,0.0517825,0.0098608,0.00911621
-4.34387,0.00949692,0.000809313,0.000140825,0.000495106,0.266115,0.110656,-0.0941043,-1.99796,0.201268,0.425318,0.100916,0.636425,0.0799716,0.0460219,-0.0453141,0.00370753
-5.12732,0.0150077,0.000880546,0.000157735,0.000467805,0.230192,0.0295641,0.114592,-2.09233,0.318059,0.462753,0.113034,0.601331,0.069176,0.0122957,0.0551794,0.0147795
-4.31422,0.0118428,0.000741717,3.17306e-05,0.00047301,0.214757,0.100127,-0.0694009,-1.87262,0.250986,0.389794,0.0227383,0.608021,0.0645377,0.0416429,-0.0334187,0.00446091
-4.25911,0.0106022,0.000784121,-0.000137766,0.000534523,-0.34344,0.0226315,0.143748,-1.974,0.224691,0.412079,-0.0987241,0.687092,-0.103209,0.00941243,0.0692189,0.00192057
-4.52986,0.0135782,0.000722263,-6.1462e-05,0.000561704,-0.0658007,-0.122555,-0.0587173,-1.95754,0.287763,0.379571,-0.044044,0.722031,-0.0197741,-0.0509706,-0.0282742,0.00904537
-3.67513,0.00652086,0.00068191,-4.2581e-05,0.000562967,0.0771499,-0.0538577,-0.18012,-1.899,0.138197,0.358364,-0.0305137,0.723656,0.0231847,-0.0223995,-0.0867334,0.013635
-4.66562,0.0122358,0.000656349,7.70299e-05,0.000563671,-0.245412,-0.183241,-0.00185832,-2.19212,0.259314,0.344931,0.0552,0.72456,-0.0737498,-0.0762099,-0.000894838,0.030639
-4.49737,0.00881348,0.000823653,0.000228734,0.000503828,-0.0700653,-0.100928,-0.0357721,-2.19693,0.186784,0.432854,0.163912,0.647636,-0.0210556,-0.0419759,-0.0172254,0.0364791
-5.1071,0.0130278,0.00113857,0.000130945,0.000492238,-0.251494,0.163912,-0.221848,-2.22331,0.276097,0.598353,0.0938358,0.632738,-0.0755777,0.0681712,-0.106827,0.0413301
-4.96124,0.0103209,0.0011376,0.000244217,0.000461267,0.537127,0.213701,0.18992,-2.08069,0.218732,0.597845,0.175007,0.592927,0.161415,0.0888782,0.0914524,0.0501575
-4.52833,0.00911166,0.000930998,0.000199581,0.00047866,0.0310155,-0.0928777,0.0567381,-2.11892,0.193103,0.489267,0.143021,0.615285,0.0093206,-0.0386279,0.0273211,0.0046896
-4.06538,0.00762738,0.00103351,6.06808e-05,0.000436065,-0.266814,-2.6104e-05,-0.11438,-1.96573,0.161647,0.543141,0.0434841,0.560532,-0.0801815,-1.08567e-05,-0.0550774,0.00137576
-4.21279,0.00716315,0.00101611,0.00029587,0.00038053,-0.00121325,0.0823595,-0.0657367,-1.99826,0.151809,0.533996,0.212022,0.489145,-0.000364598,0.0342534,-0.0316542,0.00402353
-4.38869,0.0115343,0.000908515,8.73942e-05,0.000404679,0.202639,-0.22209,-0.0843527,-1.96742,0.244446,0.477452,0.0626271,0.520187,0.060896,-0.0923674,-0.0406184,0.00896904
-4.33204,0.0109733,0.000795564,0.000182679,0.000386778,0.121437,0.0659201,-0.0864333,-1.95076,0.232556,0.418093,0.130909,0.497176,0.0364937,0.0274162,-0.0416203,0.0150039
